pc_time,fn,r0_raw,r0_hampel_gate,r0_filtered_ewma,r1,r2,glitch_flag,N,alpha,k1
2026-06-16 11:01:36,10759,0.865554,0.865554,0.867413,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:36,10760,0.872872,0.872872,0.869597,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:36,10761,0.869839,0.869839,0.869694,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:36,10762,0.873563,0.873563,0.871241,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:36,10763,0.867913,0.867913,0.869910,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:36,10764,0.863884,0.863884,0.867500,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:36,10765,0.866963,0.866963,0.867285,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:36,10766,0.872618,0.872618,0.869418,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10767,0.873745,0.873745,0.871149,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10768,0.872907,0.872907,0.871852,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10769,0.873505,0.873505,0.872513,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10770,0.874415,0.874415,0.873274,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10771,0.875116,0.875116,0.874011,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10772,0.875709,0.875709,0.874690,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10773,0.873363,0.873363,0.874159,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10774,0.866961,0.866961,0.871280,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10775,0.864865,0.864865,0.868714,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10776,0.868222,0.868222,0.868517,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10777,0.869303,0.869303,0.868832,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10778,0.862408,0.862408,0.866262,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:37,10779,0.857706,0.857706,0.862840,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10780,0.857782,0.857782,0.860817,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10781,0.869547,0.869547,0.864309,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:37,10782,0.868887,0.868887,0.866140,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:37,10783,0.864597,0.864597,0.865523,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10784,0.863251,0.863251,0.864614,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10785,0.860284,0.860284,0.862882,1.102407,1.371382,0,7,0.40,3.0
2026-06-16 11:01:37,10786,0.856553,0.856553,0.860350,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:37,10787,0.858738,0.858738,0.859705,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10788,0.861058,0.861058,0.860246,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10789,0.860321,0.860321,0.860276,1.147236,1.371382,0,7,0.40,3.0
2026-06-16 11:01:38,10790,0.858716,0.858716,0.859652,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10791,0.859645,0.859645,0.859649,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10792,0.857368,0.857368,0.858737,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:38,10793,0.856573,0.856573,0.857871,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10794,0.858687,0.858687,0.858198,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10795,0.858594,0.858594,0.858356,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10796,0.859894,0.859894,0.858971,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10797,0.861123,0.861123,0.859832,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10798,0.860414,0.860414,0.860065,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10799,0.859726,0.859726,0.859929,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10800,0.858286,0.858286,0.859272,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10801,0.860656,0.860656,0.859826,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10802,0.870996,0.870996,0.864294,1.102407,1.371382,0,7,0.40,3.0
2026-06-16 11:01:38,10803,0.881880,0.860656,0.862839,1.102407,1.371382,1,7,0.40,3.0
2026-06-16 11:01:38,10804,0.861938,0.861938,0.862478,1.102407,1.371382,0,7,0.40,3.0
2026-06-16 11:01:38,10805,0.855575,0.855575,0.859717,1.102407,1.371382,0,7,0.40,3.0
2026-06-16 11:01:38,10806,0.859047,0.859047,0.859449,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:38,10807,0.860097,0.860097,0.859708,1.102407,1.371382,0,7,0.40,3.0
2026-06-16 11:01:39,10808,0.851223,0.851223,0.856314,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:39,10809,0.851270,0.851270,0.854296,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:39,10810,0.853168,0.853168,0.853845,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:39,10811,0.852347,0.852347,0.853246,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:39,10812,0.853651,0.853651,0.853408,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:39,10813,0.854840,0.854840,0.853981,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:39,10814,0.855172,0.855172,0.854457,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:39,10815,0.855985,0.855985,0.855068,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:39,10816,0.856182,0.856182,0.855514,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:39,10817,0.853293,0.853293,0.854625,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:39,10818,0.861567,0.861567,0.857402,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:39,10819,0.870019,0.870019,0.862449,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:39,10820,0.873032,0.873032,0.866682,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:39,10821,0.875938,0.875938,0.870384,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:39,10822,0.869544,0.869544,0.870048,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:39,10823,0.872557,0.872557,0.871052,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10824,0.876207,0.876207,0.873114,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:40,10825,0.880403,0.880403,0.876030,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10826,0.880499,0.880499,0.877817,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10827,0.879519,0.879519,0.878498,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10828,0.880015,0.880015,0.879105,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10829,0.879190,0.879190,0.879139,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10830,0.881227,0.881227,0.879974,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:40,10831,0.882831,0.882831,0.881117,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10832,0.880094,0.880094,0.880708,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10833,0.873566,0.873566,0.877851,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10834,0.870300,0.870300,0.874831,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10835,0.866280,0.866280,0.871410,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10836,0.864725,0.864725,0.868736,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10837,0.860572,0.860572,0.865471,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10838,0.859159,0.859159,0.862946,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10839,0.864878,0.864878,0.863719,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10840,0.860467,0.860467,0.862418,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10841,0.856746,0.856746,0.860149,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:40,10842,0.860248,0.860248,0.860189,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10843,0.853092,0.853092,0.857350,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:40,10844,0.851687,0.851687,0.855085,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:41,10845,0.851760,0.851760,0.853755,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:41,10846,0.848140,0.848140,0.851509,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:41,10847,0.938298,0.853092,0.852142,1.371382,1.550699,1,7,0.40,3.0
2026-06-16 11:01:41,10848,0.951392,0.853092,0.852522,1.371382,1.550699,1,7,0.40,3.0
2026-06-16 11:01:41,10849,0.966870,0.853092,0.852750,1.371382,1.550699,1,7,0.40,3.0
2026-06-16 11:01:41,10850,0.971273,0.971273,0.900159,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:41,10851,0.860928,0.860928,0.884467,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:41,10852,0.873500,0.873500,0.880080,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:41,10853,0.869463,0.869463,0.875833,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:41,10854,0.872977,0.872977,0.874691,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:41,10855,0.879717,0.879717,0.876701,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:41,10856,0.972178,0.873500,0.875421,1.371382,1.550699,1,7,0.40,3.0
2026-06-16 11:01:41,10857,0.848926,0.848926,0.864823,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:41,10858,0.845169,0.845169,0.856961,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:41,10859,0.854908,0.854908,0.856140,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:41,10860,0.885171,0.885171,0.867752,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:41,10861,0.887896,0.887896,0.875810,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:41,10862,0.879439,0.879439,0.877262,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:41,10863,0.881834,0.881834,0.879091,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:41,10864,0.879282,0.879282,0.879167,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:42,10865,0.875071,0.875071,0.877529,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:42,10866,0.875035,0.875035,0.876531,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:42,10867,0.868953,0.868953,0.873500,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:42,10868,0.869343,0.869343,0.871837,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:42,10869,1.180776,0.875071,0.873131,1.371382,1.550699,1,7,0.40,3.0
2026-06-16 11:01:42,10870,1.180316,0.875071,0.873907,1.371382,1.550699,1,7,0.40,3.0
2026-06-16 11:01:42,10871,1.181067,0.875071,0.874372,1.371382,1.550699,1,7,0.40,3.0
2026-06-16 11:01:42,10872,0.863690,0.863690,0.870099,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:42,10873,0.866569,0.866569,0.868687,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:42,10874,0.867187,0.867187,0.868087,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:42,10875,0.870018,0.870018,0.868860,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:42,10876,0.869550,0.869550,0.869136,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:42,10877,0.870416,0.870416,0.869648,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:42,10878,0.873842,0.873842,0.871325,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:42,10879,0.872752,0.872752,0.871896,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:42,10880,0.872663,0.872663,0.872203,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:42,10881,0.870060,0.870060,0.871346,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:42,10882,0.867422,0.867422,0.869776,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:42,10883,0.864703,0.864703,0.867747,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:42,10884,0.863719,0.863719,0.866136,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:42,10885,0.865869,0.865869,0.866029,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10886,0.866454,0.866454,0.866199,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10887,0.867066,0.867066,0.866546,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:43,10888,0.867921,0.867921,0.867096,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:43,10889,0.866080,0.866080,0.866690,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10890,0.866009,0.866009,0.866417,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10891,0.867120,0.867120,0.866698,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10892,0.867266,0.867266,0.866925,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10893,0.866500,0.866500,0.866755,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10894,0.864740,0.864740,0.865949,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10895,0.864185,0.864185,0.865243,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10896,0.864585,0.864585,0.864980,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:43,10897,0.867048,0.867048,0.865807,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10898,0.869137,0.869137,0.867139,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10899,0.867225,0.867225,0.867173,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:43,10900,0.864950,0.864950,0.866284,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10901,0.864757,0.864757,0.865673,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:43,10902,0.863556,0.863556,0.864826,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10903,0.862374,0.862374,0.863845,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:43,10904,0.861560,0.861560,0.862931,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:43,10905,0.859138,0.859138,0.861414,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:43,10906,0.858547,0.858547,0.860267,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:44,10907,0.858319,0.858319,0.859488,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:44,10908,0.859643,0.859643,0.859550,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:44,10909,0.860115,0.860115,0.859776,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:44,10910,0.860615,0.860615,0.860112,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:44,10911,0.861019,0.861019,0.860475,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:44,10912,0.861673,0.861673,0.860954,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:44,10913,0.863183,0.863183,0.861846,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:44,10914,0.863302,0.863302,0.862428,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:44,10915,0.863665,0.863665,0.862923,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:44,10916,0.861532,0.861532,0.862367,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:44,10917,0.860922,0.860922,0.861789,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:44,10919,0.860949,0.860949,0.861453,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:44,10920,0.861671,0.861671,0.861540,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:44,10921,0.859376,0.859376,0.860674,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:44,10922,0.861138,0.861138,0.860860,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:44,10923,0.862079,0.862079,0.861348,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:44,10924,0.860837,0.860837,0.861143,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:44,10925,0.860711,0.860711,0.860970,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:44,10926,0.860059,0.860059,0.860606,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10927,0.859462,0.859462,0.860148,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10928,0.858191,0.858191,0.859365,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10929,0.858252,0.858252,0.858920,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10930,0.858021,0.858021,0.858560,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:45,10931,0.859009,0.859009,0.858740,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:45,10932,0.858927,0.858927,0.858815,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10933,0.859641,0.859641,0.859145,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10934,0.860160,0.860160,0.859551,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:45,10935,0.859946,0.859946,0.859709,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:45,10936,0.859240,0.859240,0.859521,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10937,0.857984,0.857984,0.858906,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10938,0.857363,0.857363,0.858289,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10939,0.855424,0.855424,0.857143,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10940,0.855793,0.855793,0.856603,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:45,10941,0.854848,0.854848,0.855901,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10942,0.855798,0.855798,0.855860,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10943,0.856242,0.856242,0.856013,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:45,10944,0.856409,0.856409,0.856171,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:45,10945,0.856394,0.856394,0.856260,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10946,0.856517,0.856517,0.856363,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:45,10947,0.856290,0.856290,0.856334,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:46,10948,0.855890,0.855890,0.856156,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:46,10949,0.855303,0.855303,0.855815,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:46,10950,0.854981,0.854981,0.855481,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:46,10951,0.853351,0.853351,0.854629,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:46,10952,0.852310,0.852310,0.853702,0.923090,1.371382,0,7,0.40,3.0
2026-06-16 11:01:46,10953,0.852974,0.852974,0.853411,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:46,10954,0.854067,0.854067,0.853673,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:46,10955,0.856727,0.856727,0.854895,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:46,10956,0.857583,0.857583,0.855970,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:46,10957,0.858310,0.858310,0.856906,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:46,10958,0.859987,0.859987,0.858138,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:46,10959,0.861087,0.861087,0.859318,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:46,10960,0.859367,0.859367,0.859338,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:46,10961,0.857435,0.857435,0.858577,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:46,10962,0.852572,0.852572,0.856175,0.923090,1.371382,0,7,0.40,3.0
2026-06-16 11:01:46,10963,0.849312,0.849312,0.853430,0.923090,1.371382,0,7,0.40,3.0
2026-06-16 11:01:46,10964,0.849934,0.849934,0.852031,0.923090,1.371382,0,7,0.40,3.0
2026-06-16 11:01:47,10965,0.851785,0.851785,0.851933,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:47,10966,0.850881,0.850881,0.851512,0.923090,1.371382,0,7,0.40,3.0
2026-06-16 11:01:47,10967,0.851549,0.851549,0.851527,0.923090,1.371382,0,7,0.40,3.0
2026-06-16 11:01:47,10968,0.853755,0.853755,0.852418,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:47,10969,0.855133,0.855133,0.853504,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:47,10970,0.851704,0.851704,0.852784,0.923090,1.371382,0,7,0.40,3.0
2026-06-16 11:01:47,10971,0.902098,0.851785,0.852384,0.923090,1.371382,1,7,0.40,3.0
2026-06-16 11:01:47,10972,0.902583,0.853755,0.852933,1.371382,1.550699,1,7,0.40,3.0
2026-06-16 11:01:47,10973,0.896116,0.855133,0.853813,0.967919,1.371382,1,7,0.40,3.0
2026-06-16 11:01:47,10974,0.886835,0.886835,0.867022,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:47,10975,0.994784,0.896116,0.878659,1.371382,1.550699,1,7,0.40,3.0
2026-06-16 11:01:47,10976,0.983605,0.902098,0.888035,1.371382,1.550699,1,7,0.40,3.0
2026-06-16 11:01:47,10977,0.975387,0.975387,0.922976,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:47,10978,0.854711,0.854711,0.895670,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:47,10979,0.856559,0.856559,0.880025,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:47,10980,0.855953,0.855953,0.870396,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:47,10981,0.855884,0.855884,0.864591,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:47,10982,0.856927,0.856927,0.861526,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:47,10983,0.857010,0.857010,0.859719,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:47,10984,0.859060,0.859060,0.859456,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:47,10985,0.866349,0.866349,0.862213,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,10986,0.869712,0.869712,0.865213,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,10987,0.877969,0.877969,0.870315,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,10988,0.885915,0.885915,0.876555,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,10989,0.873466,0.873466,0.875319,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,10990,0.870311,0.870311,0.873316,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,10991,0.868814,0.868814,0.871515,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,10992,0.868176,0.868176,0.870180,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,10993,0.866569,0.866569,0.868735,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,10994,0.863515,0.863515,0.866647,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,10995,0.861367,0.861367,0.864535,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,10996,0.856993,0.856993,0.861518,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:48,10997,0.857595,0.857595,0.859949,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,10998,0.858921,0.858921,0.859538,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,10999,0.857053,0.857053,0.858544,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,11000,0.864208,0.864208,0.860810,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,11001,0.867356,0.867356,0.863428,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,11002,0.871135,0.871135,0.866511,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,11003,0.868435,0.868435,0.867281,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,11004,0.863594,0.863594,0.865806,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:48,11005,0.865428,0.865428,0.865655,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:49,11006,0.870017,0.870017,0.867400,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:49,11007,0.871478,0.871478,0.869031,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:49,11008,0.871822,0.871822,0.870147,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:49,11009,0.871324,0.871324,0.870618,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:49,11010,0.868891,0.868891,0.869927,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:49,11011,0.866362,0.866362,0.868501,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:49,11012,0.863411,0.863411,0.866465,1.192065,1.371382,0,7,0.40,3.0
2026-06-16 11:01:49,11013,0.861668,0.861668,0.864546,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:49,11014,0.856102,0.856102,0.861169,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:49,11015,0.854803,0.854803,0.858622,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:49,11016,0.859793,0.859793,0.859091,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:49,11017,0.859405,0.859405,0.859216,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:49,11018,0.861190,0.861190,0.860006,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:49,11019,0.867641,0.867641,0.863060,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:49,11020,0.870193,0.870193,0.865913,0.967919,1.371382,0,7,0.40,3.0
2026-06-16 11:01:49,11021,0.873286,0.873286,0.868862,1.371382,1.550699,0,7,0.40,3.0
2026-06-16 11:01:49,11022,0.872951,0.872951,0.870498,1.371382,1.550699,0,7,0.40,3.0
