pc_time,fn,r0_raw,r0_hampel_gate,r0_filtered_ewma,r1,r2,glitch_flag,N,alpha,k1
2026/6/16 14:19,594,0.328851,0.328851,0.331987,1.326553,1.326553,0,7,0.4,3
2026/6/16 14:19,595,1.326553,0.328851,0.330733,1.326553,1.345715,1,7,0.4,3
2026/6/16 14:19,596,0.246323,0.246323,0.296969,0.250651,0.250651,0,7,0.4,3
2026/6/16 14:19,597,0.340309,0.340309,0.314305,0.340309,0.346401,0,7,0.4,3
2026/6/16 14:19,598,0.340309,0.340309,0.324707,0.340309,0.345528,0,7,0.4,3
2026/6/16 14:19,599,0.340309,0.340309,0.330948,0.340309,0.342488,0,7,0.4,3
2026/6/16 14:19,600,0.340309,0.340309,0.334692,0.340309,0.345678,0,7,0.4,3
2026/6/16 14:19,601,0.340309,0.340309,0.336939,0.340309,0.345167,0,7,0.4,3
2026/6/16 14:19,602,0.340309,0.340309,0.338287,0.340309,0.342101,0,7,0.4,3
2026/6/16 14:19,603,0.340309,0.340309,0.339096,0.340309,0.340708,0,7,0.4,3
2026/6/16 14:19,604,0.340309,0.340309,0.339581,0.340309,0.34359,0,7,0.4,3
2026/6/16 14:19,605,0.340309,0.340309,0.339872,0.340309,0.343611,0,7,0.4,3
2026/6/16 14:19,606,0.340309,0.340309,0.340047,0.340309,0.343945,0,7,0.4,3
2026/6/16 14:19,607,0.340309,0.340309,0.340152,0.340309,0.344544,0,7,0.4,3
2026/6/16 14:19,608,0.340309,0.340309,0.340215,0.340309,0.344121,0,7,0.4,3
2026/6/16 14:19,609,0.340309,0.340309,0.340252,0.340309,0.344325,0,7,0.4,3
2026/6/16 14:19,610,0.340309,0.340309,0.340275,0.340309,0.346562,0,7,0.4,3
2026/6/16 14:19,611,0.24336,0.340309,0.340289,0.250651,0.250651,1,7,0.4,3
2026/6/16 14:19,612,0.243684,0.340309,0.340297,0.250651,0.250651,1,7,0.4,3
2026/6/16 14:19,613,0.243842,0.340309,0.340302,0.250651,0.250651,1,7,0.4,3
2026/6/16 14:19,614,2.13348,0.340309,0.340305,2.223138,2.447284,1,7,0.4,3
2026/6/16 14:19,615,2.13348,0.340309,0.340306,2.223138,2.447284,1,7,0.4,3
2026/6/16 14:19,616,1.324248,0.340309,0.340307,1.326553,1.326553,1,7,0.4,3
2026/6/16 14:19,617,1.326553,1.326553,0.734806,1.326553,1.329518,0,7,0.4,3
2026/6/16 14:19,618,1.326553,1.326553,0.971505,1.326553,1.337401,0,7,0.4,3
2026/6/16 14:19,619,1.356089,1.356089,1.125338,1.371382,1.371382,0,7,0.4,3
2026/6/16 14:19,620,0.250651,1.326553,1.205824,0.250651,0.256182,1,7,0.4,3
2026/6/16 14:19,621,0.340309,1.326553,1.254116,0.340309,0.345865,1,7,0.4,3
2026/6/16 14:19,622,0.340309,1.324248,1.282169,0.340309,0.340465,1,7,0.4,3
2026/6/16 14:19,623,0.339965,0.339965,0.905287,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,624,0.340309,0.340309,0.679296,0.340309,0.34071,0,7,0.4,3
2026/6/16 14:19,625,0.250651,0.340309,0.543701,0.250651,0.252127,1,7,0.4,3
